key,trinomial,dcterms:coverage_temporal,artifact,xsd:gDate_earliestStart,xsd:gDate_latestStart,xsd:gDate_earliestEnd,xsd:gDate_latestEnd,skos:CloseMatch,count,lat,long
1063,41HY165,Late Archaic II,,,599 BC,600 AD,,http://n2t.net/ark:/99152/p0t35856b5j,254,29.890674,-97.932657
1064,41HY165,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,272,29.890674,-97.932657
1065,41HY165,Late Paleoindian,,,7450 BC,6850 BC,,http://n2t.net/ark:/99152/p0m448vm427,254,29.890674,-97.932657
1066,41HY165,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,1460,29.890674,-97.932657
1067,41HY165,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1466,29.890674,-97.932657
1068,41HY165,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,254,29.890674,-97.932657
1069,41HY165,Early Paleoindian,,,9550 BC,8050 BC,8030 BC,http://n2t.net/ark:/99152/p07fthd7n9t,1206,29.890674,-97.932657
1070,41HY166,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,1,29.867401,-97.929354
1071,41HY166,Prehistoric,,,12550 BC,1690 AD,,,18,29.867401,-97.929354
1072,41HY166,,Ensor Dart,,250 BC,550 AD,,,1,29.867401,-97.929354
1073,41HY166,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,2,29.867401,-97.929354
1074,41HY166,Oakalla,,,3150 BC,2650 BC,,http://n2t.net/ark:/99152/p0qkjhbrv6d,17,29.867401,-97.929354
1075,41HY167,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,1,29.865595,-97.928131
1076,41HY167,Prehistoric,,,12550 BC,1690 AD,,,10,29.865595,-97.928131
1077,41HY167,Oakalla,,,3150 BC,2650 BC,,http://n2t.net/ark:/99152/p0qkjhbrv6d,9,29.865595,-97.928131
1078,41HY175,Prehistoric,,,12550 BC,1690 AD,,,5,29.931033,-97.892641
1079,41HY176,Prehistoric,,,12550 BC,1690 AD,,,5,29.926938,-97.896084
1080,41HY177,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,10,30.138845,-97.870884
1081,41HY18,Prehistoric,,,12550 BC,1690 AD,,,1,29.906177,-97.998388
1082,41HY181,Prehistoric,,,12550 BC,1690 AD,,,2,29.9004,-97.953931
1083,41HY182,Prehistoric,,,12550 BC,1690 AD,,,2,29.902591,-97.957088
1084,41HY188,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,2,29.908537,-97.948978
1085,41HY188,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,23,29.908537,-97.948978
1086,41HY188,,Pedernales Point,,1050 BC,50 BC,,,1,29.908537,-97.948978
1087,41HY188,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,8,29.908537,-97.948978
1088,41HY188,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,30,29.908537,-97.948978
1089,41HY188,Prehistoric,,,12550 BC,1690 AD,,,2,29.908537,-97.948978
1090,41HY189,Prehistoric,,,12550 BC,1690 AD,,,3,30.088384,-97.838616
1091,41HY189,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,30.088384,-97.838616
1092,41HY189,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.088384,-97.838616
1093,41HY19,Prehistoric,,,12550 BC,1690 AD,,,1,30.09241,-97.823564
1094,41HY19,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,30.09241,-97.823564
1095,41HY190,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,30.088204,-97.833637
1096,41HY191,Prehistoric,,,12550 BC,1690 AD,,,3,29.884103,-97.967656
1097,41HY192,Prehistoric,,,12550 BC,1690 AD,,,1,29.886893,-97.976785
1098,41HY197,Uvalde ,,,299 BC,200 AD,,http://n2t.net/ark:/99152/p0bw9m853bn,1,30.043989,-98.117893
1099,41HY198,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.169314,-98.088896
1100,41HY199,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,25,30.077859,-97.874575
1101,41HY199,Prehistoric,,,12550 BC,1690 AD,,,25,30.077859,-97.874575
1102,41HY200,Prehistoric,,,12550 BC,1690 AD,,,18,30.069948,-97.873907
1103,41HY201,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,28,30.067632,-97.873166
1104,41HY201,Prehistoric,,,12550 BC,1690 AD,,,30,30.067632,-97.873166
1105,41HY202,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,30.060125,-97.873313
1106,41HY202,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,8,30.060125,-97.873313
1107,41HY202,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,27,30.060125,-97.873313
1108,41HY202,Archaic,,,6550 BC,700 AD,,http://n2t.net/ark:/99152/p07fthdxxsh,6,30.060125,-97.873313
1109,41HY202,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,17,30.060125,-97.873313
1110,41HY202,Prehistoric,,,12550 BC,1690 AD,,,30,30.060125,-97.873313
1111,41HY202,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,27,30.060125,-97.873313
1112,41HY203,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,2,30.173122,-98.091623
1113,41HY203,Prehistoric,,,12550 BC,1690 AD,,,1,30.173122,-98.091623
1114,41HY203,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.173122,-98.091623
1115,41HY209,Late Archaic,,1200 BC,1050 BC,650 AD,950 AD,http://n2t.net/ark:/99152/p0m448vtqnz,59,30.057747,-97.872645
1116,41HY209,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,72,30.057747,-97.872645
1117,41HY209,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,62,30.057747,-97.872645
1118,41HY209,Early Archaic,,7050 BC,6950 BC,4050 BC,3550 BC,http://n2t.net/ark:/99152/p0m448vxj6h,16,30.057747,-97.872645
1119,41HY209,Archaic,,,6550 BC,700 AD,,http://n2t.net/ark:/99152/p07fthdxxsh,10,30.057747,-97.872645
1120,41HY209,Prehistoric,,,12550 BC,1690 AD,,,32,30.057747,-97.872645
1121,41HY209,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,32,30.057747,-97.872645
1122,41HY209,,Fairland Dart,,1050 BC,450 AD,,,8,30.057747,-97.872645
1123,41HY210,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,18,30.050697,-97.873472
1124,41HY210,Prehistoric,,,12550 BC,1690 AD,,,18,30.050697,-97.873472
1125,41HY216,Prehistoric,,,12550 BC,1690 AD,,,1,29.903247,-97.901099
1126,41HY219,Prehistoric,,,12550 BC,1690 AD,,,18,30.051475,-97.87367
1127,41HY219,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,18,30.051475,-97.87367
1128,41HY227,Prehistoric,,,12550 BC,1690 AD,,,1,30.058876,-98.080592
1129,41HY231,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,2,29.986139,-98.009093
1130,41HY231,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,2,29.986139,-98.009093
1131,41HY261,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,15,29.87826,-97.930454
1132,41HY261,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,15,29.87826,-97.930454
1133,41HY261,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,30,29.87826,-97.930454
1134,41HY261,Paleoindian,,12550 BC,11050 BC,7850 BC,7050 BC,http://n2t.net/ark:/99152/p0m448vx5q4,15,29.87826,-97.930454
1135,41HY261,Prehistoric,,,12550 BC,1690 AD,,,25,29.87826,-97.930454
1136,41HY261,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,10,29.87826,-97.930454
1137,41HY262,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.089243,-97.826611
1138,41HY263,Prehistoric,,,12550 BC,1690 AD,,,1,29.860906,-97.965907
1139,41HY263,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,1,29.860906,-97.965907
1140,41HY272,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,32,29.850483,-97.897754
1141,41HY272,Prehistoric,,,12550 BC,1690 AD,,,32,29.850483,-97.897754
1142,41HY273,Prehistoric,,,12550 BC,1690 AD,,,17,29.853971,-97.901536
1143,41HY273,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,16,29.853971,-97.901536
1144,41HY273,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,2,29.853971,-97.901536
1145,41HY275,Prehistoric,,,12550 BC,1690 AD,,,3,30.183279,-98.168601
1146,41HY279,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,5,29.836913,-97.925435
1147,41HY279,Prehistoric,,,12550 BC,1690 AD,,,9,29.836913,-97.925435
1148,41HY281,Prehistoric,,,12550 BC,1690 AD,,,3,29.85601,-97.897527
1149,41HY287,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,32,29.842463,-97.913317
1150,41HY287,Prehistoric,,,12550 BC,1690 AD,,,1,29.842463,-97.913317
1151,41HY288,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,29,29.842345,-97.912753
1152,41HY288,Prehistoric,,,12550 BC,1690 AD,,,29,29.842345,-97.912753
1153,41HY29,Early Archaic,,,6550 BC,2650 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,1,30.108782,-97.953166
1154,41HY29,Archaic Stage,,,6549 BC,700 AD,,http://n2t.net/ark:/99152/p0bw9m85g3f,4,30.108782,-97.953166
1155,41HY29,Oakalla ,,,3049 BC,2649 BC,,http://n2t.net/ark:/99152/p0bw9m8p6nf,10,30.108782,-97.953166
1156,41HY29,Round Rock ,,,1449 BC,649 BC,,http://n2t.net/ark:/99152/p0bw9m8t4k7,10,30.108782,-97.953166
1157,41HY29,,Pedernales Projectile Point,,1050 BC,50 BC,,,10,30.108782,-97.953166
1158,41HY290,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,29.836601,-97.923638
1159,41HY290,Prehistoric,,,12550 BC,1690 AD,,,3,29.836601,-97.923638
1160,41HY300,Prehistoric,,,12550 BC,1690 AD,,,1,29.782293,-97.986433
1161,41HY306,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,49,29.89404,-97.925551
1162,41HY306,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,2,29.89404,-97.925551
1163,41HY306,Late Paleoindian,,,8050 BC,6050 BC,,http://n2t.net/ark:/99152/p0m448vm427,2,29.89404,-97.925551
1164,41HY306,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,46,29.89404,-97.925551
1165,41HY306,Prehistoric,,,12550 BC,1690 AD,,,46,29.89404,-97.925551
1166,41HY307,Prehistoric,,,12550 BC,1690 AD,,,11,29.854379,-97.891635
1167,41HY308,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,7,29.856923,-97.887485
1168,41HY311,Prehistoric,,,12550 BC,1690 AD,,,3,29.902861,-97.92215
1169,41HY317,Prehistoric,,,12550 BC,1690 AD,,,5,29.895408,-97.921194
1170,41HY318,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,29.888298,-97.948061
1171,41HY319,Prehistoric,,,12550 BC,1690 AD,,,37,29.885322,-97.93491
1172,41HY319,Paleoindian period,,,9550 BC,6850 BC,,http://n2t.net/ark:/99152/p07fthdqd8t,3,29.885322,-97.93491
1173,41HY319,,Ensor Projectile Point,,250 BC,550 AD,,,4,29.885322,-97.93491
1174,41HY323,Prehistoric,,,12550 BC,1690 AD,,,7,29.873335,-97.966317
1175,41HY323,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,7,29.873335,-97.966317
1176,41HY3311,Late Archaic Period,,,2299 BC,400 AD,1200 AD,http://n2t.net/ark:/99152/p0t3585b2rd,1,,
1177,41HY333,Prehistoric,,,12550 BC,1690 AD,,,1,29.876168,-98.00139
1178,41HY334,Prehistoric,,,12550 BC,1690 AD,,,1,29.873449,-98.005787
1179,41HY336,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,29.832781,-97.966249
1180,41HY341,Late Archaic Period,,,2299 BC,400 AD,1200 AD,http://n2t.net/ark:/99152/p0t3585b2rd,2,29.904823,-97.899632
1181,41HY341,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,2,29.904823,-97.899632
1182,41HY342,Prehistoric,,,12550 BC,1690 AD,,,2,29.905086,-97.897672
1183,41HY342,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,2,29.905086,-97.897672
1184,41HY367,Prehistoric,,,12550 BC,1690 AD,,,36,,
1185,41HY37,Middle Archaic,,4050 BC,3550 BC,1250 BC,1050 BC,http://n2t.net/ark:/99152/p0m448v3gsp,9,29.895728,-97.929403
1186,41HY37,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,72,29.895728,-97.929403
1187,41HY37,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,56,29.895728,-97.929403
1188,41HY37,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,50,29.895728,-97.929403
1189,41HY37,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,35,29.895728,-97.929403
1190,41HY37,Prehistoric,,,12550 BC,1690 AD,,,58,29.895728,-97.929403
1191,41HY37,Early Paleoindian,,,9550 BC,8050 BC,8030 BC,http://n2t.net/ark:/99152/p07fthd7n9t,21,29.895728,-97.929403
1192,41HY37,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,21,29.895728,-97.929403
1193,41HY37,Uvalde ,,,299 BC,200 AD,,http://n2t.net/ark:/99152/p0bw9m853bn,2,29.895728,-97.929403
1194,41HY382,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,30.024713,-97.872388
1195,41HY385,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,29.824604,-97.947327
1196,41HY386,Prehistoric,,,12550 BC,1690 AD,,,15,29.877212,-97.978941
1197,41HY387,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,13,29.880863,-97.974602
1198,41HY387,Prehistoric,,,12550 BC,1690 AD,,,13,29.880863,-97.974602
1199,41HY388,Prehistoric,,,12550 BC,1690 AD,,,14,29.880415,-97.969182
1200,41HY388,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,14,29.880415,-97.969182
1201,41HY389,Prehistoric,,,12550 BC,1690 AD,,,20,29.838879,-97.922496
1202,41HY390,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,6,30.090319,-97.838237
1203,41HY390,Prehistoric,,,12550 BC,1690 AD,,,7,30.090319,-97.838237
1204,41HY390,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,1,30.090319,-97.838237
1205,41HY393,Prehistoric,,,12550 BC,1690 AD,,,3,29.879717,-97.933385
1206,41HY394,Prehistoric,,,12550 BC,1690 AD,,,1,30.066247,-97.838613
1207,41HY394,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.066247,-97.838613
1208,41HY396,Prehistoric,,,12550 BC,1690 AD,,,1,29.833635,-97.916864
1209,41HY397,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,29.847894,-97.892094
1210,41HY397,Prehistoric,,,12550 BC,1690 AD,,,4,29.847894,-97.892094
1211,41HY398,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,29.853686,-97.885264
1212,41HY398,Prehistoric,,,12550 BC,1690 AD,,,4,29.853686,-97.885264
1213,41HY399,Prehistoric,,,12550 BC,1690 AD,,,5,29.844263,-97.897556
1214,41HY399,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,29.844263,-97.897556
1215,41HY403,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,29.832891,-97.963007
1216,41HY403,Prehistoric,,,12550 BC,1690 AD,,,8,29.832891,-97.963007
1217,41HY404,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,29.842315,-97.90062
1218,41HY404,Prehistoric,,,12550 BC,1690 AD,,,4,29.842315,-97.90062
1219,41HY405,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,29.93856,-97.870647
1220,41HY408,Prehistoric,,,12550 BC,1690 AD,,,1,29.832724,-97.919518
1221,41HY409,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,7,29.838013,-97.969594
1222,41HY409,Prehistoric,,,12550 BC,1690 AD,,,7,29.838013,-97.969594
1223,41HY410,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,29.839102,-97.90431
1224,41HY410,Prehistoric,,,12550 BC,1690 AD,,,4,29.839102,-97.90431
1225,41HY411,Prehistoric,,,12550 BC,1690 AD,,,4,29.854835,-97.882982
1226,41HY412,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,1,29.91855,-97.866311
1227,41HY413,Prehistoric,,,12550 BC,1690 AD,,,1,30.064106,-97.824264
1228,41HY413,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.064106,-97.824264
1229,41HY417,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,30.189876,-98.080908
1230,41HY418,Prehistoric,,,12550 BC,1690 AD,,,28,29.827351,-97.993303
1231,41HY418,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,28,29.827351,-97.993303
1232,41HY425,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,6,29.878809,-97.93295
1233,41HY426,Paleoindian,,12550 BC,11050 BC,7850 BC,7050 BC,http://n2t.net/ark:/99152/p0m448vx5q4,12,29.934492,-97.865354
1234,41HY426,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,12,29.934492,-97.865354
1235,41HY432,Prehistoric,,,12550 BC,1690 AD,,,58,29.884305,-97.935128
1236,41HY432,Paleoindian period,,,9550 BC,6850 BC,,http://n2t.net/ark:/99152/p07fthdqd8t,4,29.884305,-97.935128
1237,41HY432,,Ensor Projectile Point,,250 BC,550 AD,,,3,29.884305,-97.935128
1238,41HY433,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,51,30.086896,-97.835655
1239,41HY433,Prehistoric,,,12550 BC,1690 AD,,,51,30.086896,-97.835655
1240,41HY433,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,50,30.086896,-97.835655
1241,41HY434,Prehistoric,,,12550 BC,1690 AD,,,2,30.160484,-98.083068
1242,41HY434,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,32,30.160484,-98.083068
1243,41HY435,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.192711,-98.078928
1244,41HY436,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,29.99998,-97.760462
1245,41HY446,Prehistoric,,,12550 BC,1690 AD,,,5,29.866474,-97.965943
1246,41HY446,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,6,29.866474,-97.965943
1247,41HY446,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,2,29.866474,-97.965943
1248,41HY446,Early Historic,,,1690 AD,1720 AD,1730 AD,http://n2t.net/ark:/99152/p07fthdjjrw,1,29.866474,-97.965943
1249,41HY447,Prehistoric,,,12550 BC,1690 AD,,,8,29.932164,-97.998076
1250,41HY449,Prehistoric,,,12550 BC,1690 AD,,,23,30.089162,-97.874917
1251,41HY450,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,17,29.872528,-97.965173
1252,41HY452,Prehistoric,,,12550 BC,1690 AD,,,11,29.887699,-97.981965
1253,41HY453,Prehistoric,,,12550 BC,1690 AD,,,29,29.881987,-97.981807
1254,41HY454,Prehistoric,,,12550 BC,1690 AD,,,13,29.884458,-97.988717
1255,41HY455,Prehistoric,,,12550 BC,1690 AD,,,15,29.883489,-97.990477
1256,41HY456,Prehistoric,,,12550 BC,1690 AD,,,15,29.881875,-97.991518
1257,41HY457,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,15,29.881076,-97.989637
1258,41HY458,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,14,29.874699,-97.986444
1259,41HY458,Prehistoric,,,12550 BC,1690 AD,,,14,29.874699,-97.986444
1260,41HY459,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,14,29.87456,-97.983552
1261,41HY459,Prehistoric,,,12550 BC,1690 AD,,,14,29.87456,-97.983552
1262,41HY460,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,15,29.874579,-97.980969
1263,41HY460,Prehistoric,,,12550 BC,1690 AD,,,15,29.874579,-97.980969
1264,41HY461,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,16,29.873428,-97.974997
1265,41HY462,Prehistoric,,,12550 BC,1690 AD,,,21,29.876689,-97.986267
1266,41HY462,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,20,29.876689,-97.986267
1267,41HY463,Prehistoric,,,12550 BC,1690 AD,,,19,29.88373,-97.988695
1268,41HY463,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,18,29.88373,-97.988695
1269,41HY464,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,20,29.883741,-97.988872
1270,41HY464,Prehistoric,,,12550 BC,1690 AD,,,21,29.883741,-97.988872
1271,41HY465,Prehistoric,,,12550 BC,1690 AD,,,19,29.883829,-97.989023
1272,41HY465,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,18,29.883829,-97.989023
1273,41HY466,Prehistoric,,,12550 BC,1690 AD,,,8,,
1274,41HY466,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,6,,
1275,41HY467,Prehistoric,,,12550 BC,1690 AD,,,28,29.900106,-97.932538
1276,41HY467,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,30,29.900106,-97.932538
1277,41HY468,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,21,29.896787,-97.931414
1278,41HY468,Prehistoric,,,12550 BC,1690 AD,,,21,29.896787,-97.931414
1279,41HY469,Prehistoric,,,12550 BC,1690 AD,,,19,29.896652,-97.932563
1280,41HY469,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,21,29.896652,-97.932563
1281,41HY470,Prehistoric,,,12550 BC,1690 AD,,,12,29.90324,-97.937601
1282,41HY470,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,22,29.90324,-97.937601
1283,41HY471,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,23,29.902134,-97.944936
1284,41HY471,Prehistoric,,,12550 BC,1690 AD,,,21,29.902134,-97.944936
1285,41HY472,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,29,29.828734,-97.959484
1286,41HY472,Prehistoric,,,12550 BC,1690 AD,,,1,29.828734,-97.959484
1287,41HY475,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,52,29.901953,-97.910097
1288,41HY475,Prehistoric,,,12550 BC,1690 AD,,,52,29.901953,-97.910097
1289,41HY479,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,25,30.027185,-97.869406
1290,41HY481,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,45,29.903871,-97.910656
1291,41HY484,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,28,29.893321,-97.937938
1292,41HY484,Prehistoric,,,12550 BC,1690 AD,,,28,29.893321,-97.937938
1293,41HY485,Prehistoric,,,12550 BC,1690 AD,,,18,29.885222,-97.936593
1294,41HY486,Prehistoric,,,12550 BC,1690 AD,,,1,30.195715,-98.165867
1295,41HY489,Prehistoric,,,12550 BC,1690 AD,,,2,29.872181,-97.929628
1296,41HY489,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,29.872181,-97.929628
1297,41HY489,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,2,29.872181,-97.929628
1298,41HY495,Prehistoric,,,12550 BC,1690 AD,,,28,30.093279,-97.908357
1299,41HY496,Prehistoric,,,12550 BC,1690 AD,,,17,30.092343,-97.903272
1300,41HY497,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,15,30.088836,-97.902512
1301,41HY497,Prehistoric,,,12550 BC,1690 AD,,,15,30.088836,-97.902512
1302,41HY498,Prehistoric,,,12550 BC,1690 AD,,,64,30.087156,-97.906609
1303,41HY498,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,64,30.087156,-97.906609
1304,41HY499,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,17,30.094238,-97.901041
1305,41HY503,Prehistoric,,,12550 BC,1690 AD,,,24,29.882369,-98.019051
1306,41HY504,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,32,29.883563,-98.024383
